assist_id,semester,instcd,report_id,course_prefix,course_number,course_start,course_stop,grade,course_section,credit_hours,course_title,dual_enroll
12732562,20155,NAU,230,MAT,239, , ,D, ,3,DIFFERENTIAL EQUATIONS,
12732562,20155,NAU,232,MAT,239, , ,D, ,3,DIFFERENTIAL EQUATIONS,
12732562,20155,NAU,233,MAT,239, , ,D, ,3,DIFFERENTIAL EQUATIONS,
12733327,20105,UA,219,ENGL,101, , ,D, ,3,English Main,
12733327,20105,UA,220,ENGL,101, , ,D, ,3,English Main,
12733327,20111,UA,219,ENGL,102, , ,E, ,3,English Main,
12733327,20111,UA,220,ENGL,102, , ,E, ,3,English Main,
12733327,20115,104425,219,ENG,101,20110822,20111017,C,40290,3,COMPOSITION,N
12733327,20115,104425,220,ENG,102,20111019,20111213,B,40754,3,ENGLISH COMPOSITION,N
12733327,20115,104425,222,HIS,110,20110822,20111017,C,40296,3,"HISTORY OF THE U.S., 1607",N
12733327,20115,104425,244,POS,110,20111019,20111213,C,40784,3,AMERICAN NATIONAL GOVERNM,N
12733327,20135,UA,222,HIST,343, , ,D, ,3,Hist Of Mexican American,
12733327,20135,UA,222,HIST,280, , ,B, ,3,Sports & Ethnic Amer 1900-Pre,
12733327,20135,UA,244,POL,206, , ,A, ,3,Public Policy + Admin,
12733327,20141,UA,219,ENGL,102, , ,B, ,3,First-Year Composition,
12733327,20141,UA,220,ENGL,102, , ,B, ,3,First-Year Composition,
12733327,20141,UA,244,POL,373, , ,B, ,3,Political Geography,
12733327,20144,UA,222,HIST,315, , ,B, ,3,U S Military History,
12733327,20144,UA,244,POL,365, , ,B, ,3,Contemporary Intnl Pol,
12733327,20144,UA,244,POL,419, , ,A, ,3,"Gov,Secrty,State,Terror",
12733327,20145,UA,222,HIST,361, , ,C, ,3,U S Mexico Border Region,
12733327,20145,UA,244,POL,413, , ,B, ,3,Human Security,
12733327,20145,UA,244,POL,347, , ,W, ,3,Politics of Latin America,
12733327,20145,UA,244,POL,364, , ,C, ,3,Dvlpmt in 20th Cntry Lat Ameri,
12733327,20151,UA,244,POL,470, , ,B, ,3,Constit Law: Federalism,
12733327,20151,UA,244,POL,471, , ,C, ,3,Constit Law:Civ Liberty,
12736754,20111,ASU,220,ENG,101, , ,A, ,3,First-Year Composition,
12736754,20114,104425,220,ENG,102,20110531,20110725,B,20201,3,ENGLISH COMPOSITION,N
12737904,20105,104425,219,ENG,101,20100809,20101217,B,42605,3,COMPOSITION,Y
12737904,20111,104425,220,ENG,102,20110103,20110527,C,12366,3,ENGLISH COMPOSITION,Y
12737904,20131,NAU,219,ENG,205, , ,E, ,2,THE ACADEMIC WRITER'S WORKSHOP,
12737904,20131,NAU,220,ENG,205, , ,E, ,2,THE ACADEMIC WRITER'S WORKSHOP,
12737904,20135,NAU,219,ENG,210, , ,C, ,3,PRINCIPLES IN RHETORIC,
12737904,20135,NAU,220,ENG,210, , ,C, ,3,PRINCIPLES IN RHETORIC,
12737904,20145,NAU,219,ENG,205, , ,W, ,2,THE ACADEMIC WRITER'S WORKSHOP,
12737904,20145,NAU,220,ENG,205, , ,W, ,2,THE ACADEMIC WRITER'S WORKSHOP,
12738003,20111,104425,219,ENG,101,20110110,20110511,A,12089,3,COMPOSITION,N
12738003,20115,NAU,219,ENG,205, , ,A, ,2,THE ACADEMIC WRITER'S WORKSHOP,
12738079,20125,104425,220,ENG,102,20120820,20121217,B,40054,3,ENGLISH COMPOSITION,N
12738079,20131,104425,228,MAT,187,20130114,20130514,F,10289,5,PRECALCULUS,N
12738079,20144,104425,228,MAT,187,20140527,20140717,F,20156,5,PRECALCULUS,N
12738079,20145,NAU,220,ENG,302W, , ,E, ,3,TECHNICAL WRITING,
12738079,20151,NAU,228,MAT,114, , ,A, ,3,QUANTITATIVE REASONING,
12738079,20155,NAU,220,ENG,526, , ,A, ,3,ADV PROFESSIONAL WRITING,
12738429,20115,NAU,220,ENG,130, , ,B, ,3,THE WORLD OF LITERATURE,
12738429,20121,NAU,220,ENG,105, , ,A, ,4,CRITICAL READ/WRITNG IN UNIV,
12738429,20125,104425,220,ENG,102,20120820,20121217,D,41063,3,ENGLISH COMPOSITION,N
12738429,20131,104425,220,ENG,102,20130320,20130514,B,10414,3,ENGLISH COMPOSITION,N
12738451,20131,NAU,192,ACC,205, , ,E, ,3,LEGAL ENVIRONMENT OF BUSINESS,
12738451,20135,NAU,192,ACC,205, , ,E, ,3,LEGAL ENVIRONMENT OF BUSINESS,
12738451,20141,NAU,192,ACC,255, , ,E, ,3,PRINCIPLES OF ACCT: FINANCIAL,
12738451,20144,NAU,192,ACC,205, , ,A, ,3,LEGAL ENVIRONMENT OF BUSINESS,
12738451,20144,NAU,192,ACC,255, , ,D, ,3,PRINCIPLES OF ACCT: FINANCIAL,
12738451,20144,NAU,192,ACC,256, , ,DW, ,3,PRINCIPLES OF ACCT: MANAGERIAL,
12738451,20152,104425,192,BUS,201,20150528,20150716,B,20168,3,FINANCIAL ACCOUNTING,N
12738570,20131,NAU,193,ACC,205, , ,B, ,3,LEGAL ENVIRONMENT OF BUSINESS,
12738570,20135,NAU,193,ACC,255, , ,W, ,3,PRINCIPLES OF ACCT: FINANCIAL,
12738570,20141,104425,193,BUS,202,20140318,20140512,A,10298,3,MANAGERIAL ACCOUNTING,N
12739752,20125,NAU,193,ACC,205, , ,B, ,3,LEGAL ENVIRONMENT OF BUSINESS,
12739752,20131,NAU,193,ACC,255, , ,A, ,3,PRINCIPLES OF ACCT: FINANCIAL,
12739752,20134,104425,193,BUS,202,20130528,20130718,C,20160,3,MANAGERIAL ACCOUNTING,N
12739752,20135,NAU,193,ACC,302, , ,D, ,3,COST ACCOUNTING,
12739943,20121,NAU,192,ACC,205, , ,A, ,3,LEGAL ENVIRONMENT OF BUSINESS,
12739943,20124,104425,192,BUS,201,20120529,20120719,B,20019,3,FINANCIAL ACCOUNTING,N
12739943,20125,NAU,192,ACC,256, , ,B, ,3,PRINCIPLES OF ACCT: MANAGERIAL,
12739962,20121,NAU,219,ENG,105, , ,E, ,4,CRITICAL READ/WRITNG IN UNIV,
12739962,20141,104425,219,ENG,101,20140113,20140512,W,10719,3,COMPOSITION,N
12739962,20151,104425,219,ENG,101,20150114,20150306,F,10228,3,COMPOSITION,N
12740265,20111,104425,219,ENG,101,20110110,20110511,A,12089,3,COMPOSITION,N
12740265,20121,NAU,219,ENG,205, , ,B, ,2,THE ACADEMIC WRITER'S WORKSHOP,
12740990,20111,104425,219,ENG,101,20110110,20110511,B,12089,3,COMPOSITION,N
12740990,20135,UA,219,ENGL,102, , ,C, ,3,First-Year Composition,
12741006,20121,NAU,193,ACC,205, , ,C, ,3,LEGAL ENVIRONMENT OF BUSINESS,
12741006,20141,104425,193,BUS,202,20140318,20140512,A,10298,3,MANAGERIAL ACCOUNTING,N
12744498,20121,ASU,205,ECN,211, , ,B, ,3,Macroeconomic Principles,
12744498,20121,ASU,217,ECN,211, , ,B, ,3,Macroeconomic Principles,
12744498,20124,104425,205,BUS,219,20120529,20120719,D,20021,3,BUSINESS STATISTICS,N
12744498,20124,104425,217,ECN,202,20120529,20120719,A,20042,3,PRINCIPLES OF MICROECONOM,N
12746046,20105,104425,219,ENG,101,20100802,20101217,C,42530,3,COMPOSITION,Y
12746046,20121,ASU,219,ENG,102, , ,B-, ,3,First-Year Composition,
12746677,20105,104425,219,ENG,101,20100802,20101217,C,42530,3,COMPOSITION,Y
12746677,20121,ASU,219,ENG,102, , ,E, ,3,First-Year Composition,
12746677,20131,ASU,219,ENG,102, , ,E, ,3,First-Year Composition,
12749951,20111,104425,228,MAT,187,20100801,20110527,A,10107,5,PRECALCULUS,Y
12749951,20115,ASU,228,MAT,265, , ,B, ,3,Calculus for Engineers I,
12749951,20121,ASU,228,MAT,266, , ,B, ,3,Calculus for Engineers II,
12749951,20125,ASU,228,MAT,243, , ,B, ,3,Discrete Math Structures,
12749951,20125,ASU,228,MAT,267, , ,B, ,3,Calculus for Engineers III,
12749951,20135,ASU,228,MAT,343, , ,E, ,3,Applied Linear Algebra,
12749951,20145,ASU,228,MAT,343, , ,B, ,3,Applied Linear Algebra,
12751919,20105,104425,219,ENG,101,20100823,20101215,C,40492,3,COMPOSITION,N
12751919,20105,104425,247,PSY,101,20100823,20101215,F,40930,3,INTRODUCTION TO PSYCHOLOG,N
12751919,20115,ASU,219,ENG,101, , ,B+, ,3,First-Year Composition,
12751919,20121,ASU,219,ENG,102, , ,B-, ,3,First-Year Composition,
12751919,20125,ASU,247,PGS,101, , ,E, ,3,Introduction to Psychology,
12753390,20111,104425,219,ENG,101,20110110,20110511,A,10864,3,COMPOSITION,N
12753390,20121,ASU,219,ENG,102, , ,D, ,3,First-Year Composition,
12753390,20131,ASU,219,ENG,102, , ,B-, ,3,First-Year Composition,
12754817,20111,104425,216,ECN,201,20110110,20110511,B,11072,3,PRINCIPLES OF MACROECONOM,N
12754817,20114,ASU,216,ECN,212, , ,C+, ,3,Microeconomic Principles,
12755854,20105,104425,226,MAT,151,20100823,20101215,C,42124,4,COLLEGE ALGEBRA,N
12755854,20115,104425,230,MAT,220,20110822,20111213,W,41040,5,CALCULUS I,N
12755854,20121,104425,230,MAT,220,20120109,20120508,F,11042,5,CALCULUS I,N
12755854,20124,ASU,226,MAT,194, , ,NG, ,0,Special Topics: Math Refresher for MAT 1,
12755854,20124,ASU,230,MAT,194, , ,NG, ,0,Special Topics: Math Refresher for MAT 1,
12755854,20125,ASU,226,MAT,265, , ,D, ,3,Calculus for Engineers I,
12755854,20125,ASU,230,MAT,265, , ,D, ,3,Calculus for Engineers I,
12755854,20131,ASU,200,BIO,182, , ,C, ,4,General Biology II,
12755854,20135,ASU,200,BIO,181, , ,W, ,4,General Biology I,
12755854,20135,ASU,226,MAT,265, , ,W, ,3,Calculus for Engineers I,
12755854,20135,ASU,230,MAT,265, , ,W, ,3,Calculus for Engineers I,
12755854,20141,104425,200,BIO,181,20140113,20140512,B,10540,4,GENERAL BIOLOGY I (FOR MA,N
12755854,20145,ASU,200,BIO,340, , ,E, ,4,General Genetics,
12755854,20151,ASU,200,BIO,331, , ,E, ,3,Animal Behavior,
12755854,20151,ASU,200,BIO,360, , ,E, ,3,Animal Physiology,
12755859,20111,104425,219,ENG,101,20110110,20110511,A,12089,3,COMPOSITION,N
12755859,20121,UA,219,ENGL,102, , ,C, ,3,First-Year Composition,
12755863,20115,104425,206,CHM,130,20110810,20111215,A,42141,4,FUNDAMENTAL CHEMISTRY,Y
12755863,20121,104425,228,MAT,187,20110810,20120518,A,10123,5,PRECALCULUS,Y
12755863,20131,104425,230,MAT,220,20120813,20130524,A,10002,5,CALCULUS I,Y
12755863,20135,UA,206,CHEM,151, , ,E, ,4,General Chemistry I,
12755863,20135,UA,206,CHEM,151, , ,NG, ,0,General Chemistry I,
12755863,20135,UA,228,MATH,120R, , ,NR, ,4,Calculus Preparation,
12755863,20135,UA,228,MATH,122A, , ,E, ,1,Functions for Calculus,
12755863,20135,UA,230,MATH,120R, , ,NR, ,4,Calculus Preparation,
12755863,20135,UA,230,MATH,122A, , ,E, ,1,Functions for Calculus,
12755863,20141,UA,206,CHEM,151, , ,E, ,0,General Chemistry I,
12755863,20141,UA,206,CHEM,151, , ,E, ,4,General Chemistry I,
12755863,20141,UA,228,MATH,120R, , ,E, ,0,Calculus Preparation,
12755863,20141,UA,228,MATH,120R, , ,E, ,4,Calculus Preparation,
12755863,20141,UA,230,MATH,120R, , ,E, ,0,Calculus Preparation,
12755863,20141,UA,230,MATH,120R, , ,E, ,4,Calculus Preparation,
12755867,20125,UA,232,MATH,120R, , ,B, ,4,Calculus Preparation,
12755867,20125,UA,232,MATH,122A, , ,D, ,1,Functions for Calculus,
12755867,20131,UA,232,MATH,122A, , ,A, ,1,Functions for Calculus,
12755867,20131,UA,232,MATH,122B, , ,B, ,4,First-Semester Calculus,
12755867,20134,104425,232,MAT,231,20130528,20130718,A,20022,4,CALCULUS II,N
12755867,20141,UA,232,MATH,263, , ,B, ,3,Intro:Stat+Biostatistics,
12755868,20111,104425,219,ENG,101,20110103,20110527,A,12218,3,COMPOSITION,Y
12755868,20121,104425,220,ENG,102,20120109,20120525,A,11781,3,ENGLISH COMPOSITION,Y
12755868,20131,UA,219,ENGL,215, , ,A, ,3,Elmnts of Craft/Creative Write,
12755868,20131,UA,220,ENGL,215, , ,A, ,3,Elmnts of Craft/Creative Write,
12755868,20135,UA,219,ENGL,380, , ,E, ,3,Literary Analysis,
12755868,20135,UA,219,ENGL,209, , ,C, ,3,Intro Writing Of Poetry,
12755868,20135,UA,219,ENGL,210, , ,E, ,3,Intro Writing Of Fiction,
12755868,20135,UA,219,ENGL,373A, , ,E, ,3,Brit+Am Lit:Beowulf-1600,
12755868,20135,UA,219,ENGL,373A, , ,NG, ,0,Brit+Am Lit:Beowulf-1600,
12755868,20135,UA,220,ENGL,380, , ,E, ,3,Literary Analysis,
12755868,20135,UA,220,ENGL,209, , ,C, ,3,Intro Writing Of Poetry,
12755868,20135,UA,220,ENGL,210, , ,E, ,3,Intro Writing Of Fiction,
12755868,20135,UA,220,ENGL,373A, , ,E, ,3,Brit+Am Lit:Beowulf-1600,
12755868,20135,UA,220,ENGL,373A, , ,NG, ,0,Brit+Am Lit:Beowulf-1600,
12755929,20121,UA,228,MATH,100, , ,B, ,3,Prep for University-level Math,
12755929,20124,104425,228,MAT,187,20120529,20120719,C,20108,5,PRECALCULUS,N
12755929,20125,UA,228,MATH,120R, , ,E, ,4,Calculus Preparation,
12755929,20125,UA,228,MATH,122A, , ,E, ,1,Functions for Calculus,
12755933,20131,104425,228,MAT,187,20120813,20130524,A,10001,5,PRECALCULUS,Y
12755933,20145,UA,211,MIS,111, , ,E, ,3,Cmptrs+Interntwk Society,
12755933,20145,UA,211,MIS,111L, , ,E, ,1,Computers/Internet Society Lab,
12755933,20145,UA,228,MATH,100, , ,E, ,3,Prep for University-level Math,
12755933,20151,104425,211,CIS,120,20150114,20150511,A,11300,3,INTRO TO INFORMATION SYST,N
12755954,20111,104425,228,MAT,187,20100801,20110527,B,10103,5,PRECALCULUS,Y
12755954,20115,UA,228,MATH,124, , ,D, ,5,Calculus I With Apps,
12755954,20115,UA,232,MATH,124, , ,D, ,5,Calculus I With Apps,
12755954,20121,UA,228,MATH,124, , ,C, ,5,Calculus I With Apps,
12755954,20121,UA,232,MATH,124, , ,C, ,5,Calculus I With Apps,
12755954,20134,104425,232,MAT,231,20130528,20130718,A,20023,4,CALCULUS II,N
12755955,20111,104425,226,MAT,151,20110110,20110511,C,11556,4,COLLEGE ALGEBRA,N
12755955,20115,104425,229,MAT,212,20110822,20111213,C,41498,3,CALCULUS FOR BUSINESS,N
12755955,20125,104425,228,MAT,187,20120820,20121217,C,40831,5,PRECALCULUS,N
12755955,20131,104425,230,MAT,220,20130114,20130514,C,11203,5,CALCULUS I,N
12755955,20135,ASU,226,MAT,266, , ,E, ,3,Calculus for Engineers II,
12755955,20135,ASU,228,MAT,266, , ,E, ,3,Calculus for Engineers II,
12755955,20135,ASU,229,MAT,266, , ,E, ,3,Calculus for Engineers II,
12755955,20135,ASU,230,MAT,266, , ,E, ,3,Calculus for Engineers II,
12755955,20141,ASU,226,MAT,266, , ,W, ,3,Calculus for Engineers II,
12755955,20141,ASU,228,MAT,266, , ,W, ,3,Calculus for Engineers II,
12755955,20141,ASU,229,MAT,266, , ,W, ,3,Calculus for Engineers II,
12755955,20141,ASU,230,MAT,266, , ,W, ,3,Calculus for Engineers II,
12755955,20145,ASU,226,MAT,266, , ,C+, ,3,Calculus for Engineers II,
12755955,20145,ASU,228,MAT,266, , ,C+, ,3,Calculus for Engineers II,
12755955,20145,ASU,229,MAT,266, , ,C+, ,3,Calculus for Engineers II,
12755955,20145,ASU,230,MAT,266, , ,C+, ,3,Calculus for Engineers II,
12755955,20151,ASU,226,MAT,242, , ,D, ,2,Elementary Linear Algebra,
12755955,20151,ASU,226,MAT,267, , ,E, ,3,Calculus for Engineers III,
12755955,20151,ASU,228,MAT,242, , ,D, ,2,Elementary Linear Algebra,
12755955,20151,ASU,228,MAT,267, , ,E, ,3,Calculus for Engineers III,
12755955,20151,ASU,229,MAT,242, , ,D, ,2,Elementary Linear Algebra,
12755955,20151,ASU,229,MAT,267, , ,E, ,3,Calculus for Engineers III,
12755955,20151,ASU,230,MAT,242, , ,D, ,2,Elementary Linear Algebra,
12755955,20151,ASU,230,MAT,267, , ,E, ,3,Calculus for Engineers III,
12755967,20134,104425,219,ENG,101,20130528,20130718,A,20091,3,COMPOSITION,N
12755967,20141,104425,220,ENG,102,20140113,20140512,A,10532,3,ENGLISH COMPOSITION,N
12755967,20151,ASU,219,ENG,301, , ,B+, ,3,Writing for the Professions,
12755967,20151,ASU,219,ENG,215, , ,A+, ,3,Strategies of Academic Writing,
12755967,20151,ASU,220,ENG,301, , ,B+, ,3,Writing for the Professions,
12755967,20151,ASU,220,ENG,215, , ,A+, ,3,Strategies of Academic Writing,
12755969,20105,104425,226,MAT,151,20100823,20101215,A,41373,4,COLLEGE ALGEBRA,N
12755969,20135,UA,226,MATH,113, , ,A, ,3,Elements of Calculus,
12755982,20115,104425,219,ENG,101,20110822,20111213,A,40578,3,COMPOSITION,N
12755982,20115,104425,226,MAT,151,20110810,20111223,A,42083,4,COLLEGE ALGEBRA,N
12755982,20121,104425,220,ENG,102,20120109,20120305,B,10381,3,ENGLISH COMPOSITION,N
12755982,20121,104425,228,MAT,187,20120109,20120524,A,11726,5,PRECALCULUS,Y
12755982,20131,UA,226,MATH,122A, , ,D, ,1,Functions for Calculus,
12755982,20131,UA,226,MATH,122B, , ,NR, ,4,First-Semester Calculus,
12755982,20131,UA,228,MATH,122A, , ,D, ,1,Functions for Calculus,
12755982,20131,UA,228,MATH,122B, , ,NR, ,4,First-Semester Calculus,
12755982,20135,UA,219,ENGL,280, , ,A, ,3,Intro To Literature,
12755982,20135,UA,220,ENGL,280, , ,A, ,3,Intro To Literature,
12755982,20141,UA,219,ENGL,380, , ,A, ,3,Literary Analysis,
12755982,20141,UA,219,ENGL,355, , ,B, ,3,English Sociolinguistics,
12755982,20141,UA,219,ENGL,373A, , ,D, ,3,Brit+Am Lit:Beowulf-1600,
12755982,20141,UA,220,ENGL,380, , ,A, ,3,Literary Analysis,
12755982,20141,UA,220,ENGL,355, , ,B, ,3,English Sociolinguistics,
12755982,20141,UA,220,ENGL,373A, , ,D, ,3,Brit+Am Lit:Beowulf-1600,
12755982,20144,UA,219,ENGL,373A, , ,B, ,3,Brit+Am Lit:Beowulf-1600,
12755982,20144,UA,220,ENGL,373A, , ,B, ,3,Brit+Am Lit:Beowulf-1600,
12755982,20145,UA,219,ENGL,431B, , ,C, ,3,Shakespeare,
12755982,20145,UA,219,ENGL,396A, , ,B, ,3,Junior Proseminar,
12755982,20145,UA,219,ENGL,210, , ,D, ,3,Intro Writing Of Fiction,
12755982,20145,UA,219,ENGL,373B, , ,D, ,3,Brit+Am Lit:Rest-19th C,
12755982,20145,UA,220,ENGL,431B, , ,C, ,3,Shakespeare,
12755982,20145,UA,220,ENGL,396A, , ,B, ,3,Junior Proseminar,
12755982,20145,UA,220,ENGL,210, , ,D, ,3,Intro Writing Of Fiction,
12755982,20145,UA,220,ENGL,373B, , ,D, ,3,Brit+Am Lit:Rest-19th C,
12755982,20151,UA,219,ENGL,300, , ,W, ,3,Literature and Film,
12755982,20151,UA,219,ENGL,209, , ,W, ,3,Intro Writing Of Poetry,
12755982,20151,UA,219,ENGL,210, , ,I, ,3,Intro Writing Of Fiction,
12755982,20151,UA,219,ENGL,310, , ,W, ,3,Stds In A Literary Genre,
12755982,20151,UA,220,ENGL,300, , ,W, ,3,Literature and Film,
12755982,20151,UA,220,ENGL,209, , ,W, ,3,Intro Writing Of Poetry,
12755982,20151,UA,220,ENGL,210, , ,I, ,3,Intro Writing Of Fiction,
12755982,20151,UA,220,ENGL,310, , ,W, ,3,Stds In A Literary Genre,
12755982,20155,UA,219,ENGL,300, , ,D, ,3,Literature and Film,
12755982,20155,UA,219,ENGL,313, , ,W, ,3,Intro Prof+Techn Writing,
12755982,20155,UA,220,ENGL,300, , ,D, ,3,Literature and Film,
12755982,20155,UA,220,ENGL,313, , ,W, ,3,Intro Prof+Techn Writing,
12756004,20125,104425,248,SOC,101,20120820,20121217,A,41134,3,INTRODUCTION TO SOCIOLOGY,N
12756004,20141,NAU,248,SOC,365, , ,C, ,3,SOCIAL STATISTICS,
12756032,20105,104425,226,MAT,151,20100823,20101215,A,42124,4,COLLEGE ALGEBRA,N
12756032,20111,104425,240,PHY,111,20110110,20110511,A,10532,4,GENERAL PHYSICS I,N
12756032,20115,104425,218,EGR,102,20110822,20111213,A,40906,3,PRINCIPLES OF ENGINEERING,N
12756032,20115,104425,219,ENG,101,20110808,20111221,A,42237,3,COMPOSITION,Y
12756032,20115,104425,230,MAT,220,20110822,20111213,A,41040,5,CALCULUS I,N
12756032,20121,104425,220,ENG,102,20120307,20120508,A,10211,3,ENGLISH COMPOSITION,N
12756032,20121,104425,232,MAT,231,20120109,20120508,A,11045,4,CALCULUS II,N
12756032,20125,UA,218,ENGR,102, , ,A, ,3,Intro to Engineering,
12756032,20125,UA,226,MATH,223, , ,A, ,4,Vector Calculus,
12756032,20125,UA,230,MATH,223, , ,A, ,4,Vector Calculus,
12756032,20125,UA,232,MATH,223, , ,A, ,4,Vector Calculus,
12756032,20131,UA,226,MATH,254, , ,A, ,0,Intro Ord Diff Equations,
12756032,20131,UA,226,MATH,254, , ,A, ,3,Intro Ord Diff Equations,
12756032,20131,UA,230,MATH,254, , ,A, ,0,Intro Ord Diff Equations,
12756032,20131,UA,230,MATH,254, , ,A, ,3,Intro Ord Diff Equations,
12756032,20131,UA,232,MATH,254, , ,A, ,0,Intro Ord Diff Equations,
12756032,20131,UA,232,MATH,254, , ,A, ,3,Intro Ord Diff Equations,
12756032,20131,UA,240,PHYS,141, , ,A, ,0,Introductory Mechanics,
12756032,20131,UA,240,PHYS,141, , ,A, ,4,Introductory Mechanics,
12756032,20135,UA,219,ENGL,160D, , ,A, ,3,Critical Cultural Concepts,
12756032,20135,UA,220,ENGL,160D, , ,A, ,3,Critical Cultural Concepts,
12756032,20135,UA,240,PHYS,241, , ,A, ,4,Intro Elec+Magnetism,
12756032,20135,UA,240,PHYS,241, , ,NG, ,0,Intro Elec+Magnetism,
12756032,20141,UA,226,MATH,322, , ,C, ,3,Math Analysis Engineers,
12756032,20141,UA,230,MATH,322, , ,C, ,3,Math Analysis Engineers,
12756032,20141,UA,232,MATH,322, , ,C, ,3,Math Analysis Engineers,
12756032,20145,UA,226,MATH,401A, , ,B, ,3,Symbolic Logic,
12756032,20145,UA,230,MATH,401A, , ,B, ,3,Symbolic Logic,
12756032,20145,UA,232,MATH,401A, , ,B, ,3,Symbolic Logic,
12756032,20155,UA,218,ENGR,498A, , ,A, ,3,Cross Disciplin Design,
12756040,20121,104425,247,PSY,101,20120109,20120508,B,10661,3,INTRODUCTION TO PSYCHOLOG,N
12756040,20145,UA,247,PSY,341, , ,B, ,3,Language Development,
12756047,20141,ASU,217,ECN,211, , ,C, ,3,Macroeconomic Principles,
12756047,20144,104425,217,ECN,202,20140527,20140717,A,20090,3,PRINCIPLES OF MICROECONOM,N
12756047,20145,ASU,217,ECN,221, , ,B, ,3,Business Statistics,
12756067,20141,104425,228,MAT,187,20130801,20140531,A,11255,5,PRECALCULUS,Y
12756067,20155,UA,228,MATH,302A, , ,A, ,3,Understand Ele Math - A,
12756083,20111,104425,220,ENG,102,20110110,20110511,B,11477,3,ENGLISH COMPOSITION,N
12756083,20112,UA,220,ENGL,101, , ,B, ,3,English Main,
12756083,20112,UA,220,ENGL,197B, , ,P, ,1,English Main,
12756114,20111,104425,219,ENG,101,20110103,20110527,A,12218,3,COMPOSITION,Y
12756114,20121,104425,220,ENG,102,20120109,20120525,A,11781,3,ENGLISH COMPOSITION,Y
12756114,20131,UA,219,ENGL,380, , ,A, ,3,Literary Analysis,
12756114,20131,UA,219,ENGL,209, , ,A, ,3,Intro Writing Of Poetry,
12756114,20131,UA,219,ENGL,215, , ,A, ,3,Elmnts of Craft/Creative Write,
12756114,20131,UA,220,ENGL,380, , ,A, ,3,Literary Analysis,
12756114,20131,UA,220,ENGL,209, , ,A, ,3,Intro Writing Of Poetry,
12756114,20131,UA,220,ENGL,215, , ,A, ,3,Elmnts of Craft/Creative Write,
12756114,20135,UA,219,ENGL,303, , ,A, ,3,Black Womanist Writers,
12756114,20135,UA,219,ENGL,210, , ,A, ,3,Intro Writing Of Fiction,
12756114,20135,UA,219,ENGL,373A, , ,B, ,3,Brit+Am Lit:Beowulf-1600,
12756114,20135,UA,219,ENGL,373A, , ,NG, ,0,Brit+Am Lit:Beowulf-1600,
12756114,20135,UA,220,ENGL,303, , ,A, ,3,Black Womanist Writers,
12756114,20135,UA,220,ENGL,210, , ,A, ,3,Intro Writing Of Fiction,
12756114,20135,UA,220,ENGL,373A, , ,B, ,3,Brit+Am Lit:Beowulf-1600,
12756114,20135,UA,220,ENGL,373A, , ,NG, ,0,Brit+Am Lit:Beowulf-1600,
12756114,20141,UA,219,ENGL,393, , ,A, ,3,Internship,
12756114,20141,UA,219,ENGL,304, , ,A, ,3,Inter Fiction Writing,
12756114,20141,UA,219,ENGL,373B, , ,A, ,0,Brit+Am Lit:Rest-19th C,
12756114,20141,UA,219,ENGL,373B, , ,A, ,3,Brit+Am Lit:Rest-19th C,
12756114,20141,UA,220,ENGL,393, , ,A, ,3,Internship,
12756114,20141,UA,220,ENGL,304, , ,A, ,3,Inter Fiction Writing,
12756114,20141,UA,220,ENGL,373B, , ,A, ,0,Brit+Am Lit:Rest-19th C,
12756114,20141,UA,220,ENGL,373B, , ,A, ,3,Brit+Am Lit:Rest-19th C,
12756114,20145,UA,219,ENGL,431A, , ,A, ,3,Shakespeare,
12756114,20145,UA,219,ENGL,255, , ,A, ,3,Intro To Engl Language,
12756114,20145,UA,219,ENGL,406, , ,A, ,3,Modern English Grammar,
12756114,20145,UA,220,ENGL,431A, , ,A, ,3,Shakespeare,
12756114,20145,UA,220,ENGL,255, , ,A, ,3,Intro To Engl Language,
12756114,20145,UA,220,ENGL,406, , ,A, ,3,Modern English Grammar,
12756114,20151,UA,219,ENGL,493, , ,A, ,1,Internship,
12756114,20151,UA,219,ENGL,431B, , ,A, ,3,Shakespeare,
12756114,20151,UA,219,ENGL,355, , ,A, ,3,English Sociolinguistics,
12756114,20151,UA,219,ENGL,496A, , ,A, ,3,"Auth,Period,Genres+Theme",
12756114,20151,UA,220,ENGL,493, , ,A, ,1,Internship,
12756114,20151,UA,220,ENGL,431B, , ,A, ,3,Shakespeare,
12756114,20151,UA,220,ENGL,355, , ,A, ,3,English Sociolinguistics,
12756114,20151,UA,220,ENGL,496A, , ,A, ,3,"Auth,Period,Genres+Theme",
12756114,20155,UA,219,ENGL,498H, , ,A, ,3,Honors Thesis,
12756114,20155,UA,219,ENGL,455, , ,A, ,3,Tchng Engl As Sec Lang,
12756114,20155,UA,219,ENGL,404, , ,A, ,3,Advanced Fiction Writing,
12756114,20155,UA,219,ENGL,496A, , ,A, ,3,"Auth,Period,Genres+Theme",
12756114,20155,UA,220,ENGL,498H, , ,A, ,3,Honors Thesis,
12756114,20155,UA,220,ENGL,455, , ,A, ,3,Tchng Engl As Sec Lang,
12756114,20155,UA,220,ENGL,404, , ,A, ,3,Advanced Fiction Writing,
12756114,20155,UA,220,ENGL,496A, , ,A, ,3,"Auth,Period,Genres+Theme",
12756140,20131,UA,226,MATH,100, , ,B, ,3,Prep for University-level Math,
12756140,20131,UA,227,MATH,100, , ,B, ,3,Prep for University-level Math,
